SKU,Amazon Link
8809751118710,https://www.amazon.com/Peripera-Longwear-Weightless-Gluten-Free-Paraben-Free/dp/B0962JPXVZ/ref=sr_1_1?dib=eyJ2IjoiMSJ9.9wvl6prnq2b8YNEQ3DPdMA.TlScX1YRCjBkxZ95DbLcX2fQl3MY8_qmq22orvuhaCM&dib_tag=se&keywords=8809751118710&qid=1729614054&sr=8-1
8809828415278,https://www.amazon.com/Peripera-Longwear-Weightless-Gluten-Free-Paraben-Free/dp/B09TZNT6SK/ref=sr_1_1?dib=eyJ2IjoiMSJ9.AHfiO0LvoABulPw0uW2toQ._UeAroRufy80ApTWCycr7XEfqFlU67CHogK7VW_R3hg&dib_tag=se&keywords=8809828415278&qid=1729614068&sr=8-1
8809644495102,Not found
8809691972069,Not found
8809691972076,Not found
8809786599669,Not found
8809828411287,Not found
8809828411294,Not found
8809828411324,Not found
8809862283918,https://www.amazon.com/Peripera-Longwear-Weightless-Gluten-Free-Paraben-Free/dp/B0B8HQTTYS/ref=sr_1_1?dib=eyJ2IjoiMSJ9.YLno968BKDzKYDG9hn2OPw.3k9mmpzsBThI9HCgoj5hKGlaKRyGV0ce_y_yFee9KuE&dib_tag=se&keywords=8809862283918&qid=1729614179&sr=8-1
8809862286001,https://www.amazon.com/Peripera-LIP-BUNDLE_6/dp/B0DJMHPJ2N/ref=sr_1_1?dib=eyJ2IjoiMSJ9.FO3IYwpl9GaQ-RKKWY601Q.lYcQJQNiHLz4WoIy8MZb2c5AUJ3GLiK1nD9kToFeqos&dib_tag=se&keywords=8809862286001&qid=1729614189&sr=8-1
8809862286018,Not found
8809862286025,Not found
8809900987044,Not found
8809900987051,https://www.amazon.com/Peripera-Application-Fuller-Looking-Moisturizing-Long-Lasting/dp/B0C4WXCFLP/ref=sr_1_1?dib=eyJ2IjoiMSJ9.cKpwLV8DSZcmh03VihUfuQ.L5P3d0qm5ZiAs4nYXV9X734ozyidemEt5d_xgBj6nss&dib_tag=se&keywords=8809900987051&qid=1729614241&sr=8-1
8809900987068,Not found
8809937596158,Not found
8809937596165,https://www.amazon.com/Peripera-GLOWY-PRIZE-LUCKY-LOTTERY/dp/B0CSF7SLH3/ref=sr_1_1?dib=eyJ2IjoiMSJ9.jtdSVYeSxORmiNUuUDx5Qw.tH_GlLCeIgpdV3srOwkige8GjHynJAdLV6FVv2Fovi0&dib_tag=se&keywords=8809937596165&qid=1729614287&sr=8-1
4562367271012,Not found
4969133233852,Not found
4969133209604,Not found
4969133202254,Not found
4936201100736,Not found
